,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
2881,e,19.99,f,y,n,f,a,c,w,32.85,21.15,s,s,n,u,w,t,m,k,d,u
2882,e,17.55,p,y,n,f,a,c,w,22.45,18.26,s,s,n,u,w,t,m,k,d,a
2883,e,17.39,f,y,w,f,a,c,w,24.06,19.08,s,s,n,u,w,t,m,k,m,u
2884,e,16.88,f,y,w,f,a,c,w,28.25,20.39,s,s,n,u,w,t,m,k,m,u
2885,e,15.03,f,y,w,f,a,c,w,21.82,17.16,s,s,n,u,w,t,m,k,m,a
2886,e,14.58,p,y,w,f,a,c,w,18.59,16.25,s,s,n,u,w,t,m,k,d,u
2887,e,14.82,f,y,w,f,a,c,w,22.89,18.51,s,s,n,u,w,t,m,k,d,a
2888,e,13.51,f,y,n,f,a,c,w,20.77,17.96,s,s,n,u,w,t,m,k,m,a
2889,e,19.33,p,y,n,f,a,c,w,28.44,20.51,s,s,n,u,w,t,m,k,m,a
2890,e,17.97,f,y,n,f,a,c,w,23.53,18.0,s,s,n,u,w,t,m,k,d,u
2891,e,17.29,f,y,n,f,a,c,w,25.59,21.9,s,s,n,u,w,t,m,k,m,u
2892,e,13.9,p,y,w,f,a,c,w,22.8,20.02,s,s,n,u,w,t,m,k,d,u
2893,e,15.55,f,y,w,f,a,c,w,26.41,20.85,s,s,n,u,w,t,m,k,d,u
2894,e,17.62,p,y,n,f,a,c,w,29.26,19.08,s,s,n,u,w,t,m,k,d,u
2895,e,20.03,f,y,n,f,a,c,w,19.03,18.6,s,s,n,u,w,t,m,k,d,u
2896,e,16.33,f,y,w,f,a,c,w,25.98,21.28,s,s,n,u,w,t,m,k,d,u
2897,e,23.46,f,y,n,f,a,c,w,33.03,24.73,s,s,n,u,w,t,m,k,m,u
2898,e,19.5,f,y,w,f,a,c,w,28.43,19.46,s,s,n,u,w,t,m,k,m,u
2899,e,18.13,f,y,n,f,a,c,w,23.12,19.43,s,s,n,u,w,t,m,k,d,u
2900,e,18.8,f,y,n,f,a,c,w,27.18,20.98,s,s,n,u,w,t,m,k,d,a
2901,e,18.95,p,y,n,f,a,c,w,22.98,18.71,s,s,n,u,w,t,m,k,m,a
2902,e,15.04,p,y,w,f,a,c,w,26.58,18.58,s,s,n,u,w,t,m,k,d,u
2903,e,17.08,f,y,n,f,a,c,w,24.34,20.04,s,s,n,u,w,t,m,k,m,u
2904,e,17.5,p,y,w,f,a,c,w,20.82,18.5,s,s,n,u,w,t,m,k,m,a
2905,e,18.38,f,y,n,f,a,c,w,22.91,20.67,s,s,n,u,w,t,m,k,m,a
2906,e,15.98,p,y,n,f,a,c,w,23.54,19.72,s,s,n,u,w,t,m,k,m,a
2907,e,16.44,f,y,n,f,a,c,w,28.47,19.61,s,s,n,u,w,t,m,k,m,u
2908,e,20.85,p,y,n,f,a,c,w,27.03,20.25,s,s,n,u,w,t,m,k,d,a
2909,e,16.33,p,y,n,f,a,c,w,25.2,20.94,s,s,n,u,w,t,m,k,m,a
2910,e,16.5,p,y,w,f,a,c,w,21.63,19.97,s,s,n,u,w,t,m,k,d,u
2911,e,15.07,p,y,n,f,a,c,w,26.83,19.52,s,s,n,u,w,t,m,k,m,u
2912,e,19.21,p,y,w,f,a,c,w,26.63,21.52,s,s,n,u,w,t,m,k,m,a
2913,e,19.62,p,y,w,f,a,c,w,29.51,20.85,s,s,n,u,w,t,m,k,d,a
2914,e,21.56,f,y,w,f,a,c,w,28.06,21.0,s,s,n,u,w,t,m,k,m,a
2915,e,17.61,p,y,w,f,a,c,w,20.27,18.76,s,s,n,u,w,t,m,k,m,u
2916,e,20.01,p,y,n,f,a,c,w,30.44,21.01,s,s,n,u,w,t,m,k,m,u
2917,e,22.33,p,y,n,f,a,c,w,23.97,17.61,s,s,n,u,w,t,m,k,m,u
2918,e,19.72,f,y,w,f,a,c,w,28.25,21.92,s,s,n,u,w,t,m,k,m,u
2919,e,14.19,f,y,n,f,a,c,w,19.78,18.16,s,s,n,u,w,t,m,k,d,u
2920,e,18.76,p,y,w,f,a,c,w,25.32,20.68,s,s,n,u,w,t,m,k,m,a
2921,e,16.25,p,y,w,f,a,c,w,19.62,18.7,s,s,n,u,w,t,m,k,d,u
2922,e,14.27,f,y,w,f,a,c,w,28.21,20.72,s,s,n,u,w,t,m,k,d,a
2923,e,22.61,f,y,n,f,a,c,w,28.29,22.65,s,s,n,u,w,t,m,k,d,u
2924,e,21.08,p,y,w,f,a,c,w,23.44,21.8,s,s,n,u,w,t,m,k,m,a
2925,e,15.8,f,y,n,f,a,c,w,24.21,18.22,s,s,n,u,w,t,m,k,m,u
2926,e,17.82,f,y,n,f,a,c,w,25.19,20.06,s,s,n,u,w,t,m,k,m,a
2927,e,16.24,p,y,w,f,a,c,w,22.6,18.49,s,s,n,u,w,t,m,k,m,a
2928,e,21.72,f,y,n,f,a,c,w,25.28,21.72,s,s,n,u,w,t,m,k,d,a
2929,e,19.68,p,y,w,f,a,c,w,28.28,22.4,s,s,n,u,w,t,m,k,d,a
2930,e,19.63,p,y,n,f,a,c,w,25.79,19.47,s,s,n,u,w,t,m,k,d,u
2931,e,19.79,f,y,n,f,a,c,w,22.06,19.62,s,s,n,u,w,t,m,k,m,u
2932,e,14.82,p,y,n,f,a,c,w,26.75,19.35,s,s,n,u,w,t,m,k,d,u
2933,e,17.26,p,y,w,f,a,c,w,20.29,18.38,s,s,n,u,w,t,m,k,d,a
2934,e,15.78,f,y,w,f,a,c,w,21.82,19.33,s,s,n,u,w,t,m,k,m,u
2935,e,18.11,f,y,n,f,a,c,w,28.82,22.38,s,s,n,u,w,t,m,k,m,a
2936,e,17.96,f,y,w,f,a,c,w,29.97,22.13,s,s,n,u,w,t,m,k,d,u
2937,e,24.36,f,y,w,f,a,c,w,33.25,22.04,s,s,n,u,w,t,m,k,d,a
2938,e,15.84,p,y,n,f,a,c,w,21.24,19.22,s,s,n,u,w,t,m,k,d,u
2939,e,15.23,f,y,n,f,a,c,w,22.17,18.66,s,s,n,u,w,t,m,k,d,u
2940,e,15.0,p,y,w,f,a,c,w,24.54,18.72,s,s,n,u,w,t,m,k,d,a
2941,e,19.28,p,y,w,f,a,c,w,25.76,20.92,s,s,n,u,w,t,m,k,d,u
2942,e,19.21,f,y,w,f,a,c,w,27.38,20.17,s,s,n,u,w,t,m,k,d,a
2943,e,19.41,p,y,w,f,a,c,w,23.33,18.33,s,s,n,u,w,t,m,k,m,a
2944,e,14.23,f,y,n,f,a,c,w,22.53,18.41,s,s,n,u,w,t,m,k,m,u
2945,e,16.33,p,y,w,f,a,c,w,28.33,20.6,s,s,n,u,w,t,m,k,m,a
2946,e,14.58,p,y,w,f,a,c,w,28.25,20.18,s,s,n,u,w,t,m,k,m,u
2947,e,17.41,f,y,w,f,a,c,w,25.38,20.43,s,s,n,u,w,t,m,k,d,a
2948,e,15.54,f,y,w,f,a,c,w,23.81,18.35,s,s,n,u,w,t,m,k,m,a
2949,e,18.59,f,y,n,f,a,c,w,26.09,19.55,s,s,n,u,w,t,m,k,d,a
2950,e,16.99,f,y,w,f,a,c,w,24.61,17.65,s,s,n,u,w,t,m,k,d,a
2951,e,11.21,f,y,w,f,a,c,w,18.48,17.3,s,s,n,u,w,t,m,k,m,u
2952,e,11.7,p,y,w,f,a,c,w,20.07,18.87,s,s,n,u,w,t,m,k,m,u
2953,e,17.35,f,y,w,f,a,c,w,27.26,21.09,s,s,n,u,w,t,m,k,m,a
2954,e,19.0,f,y,n,f,a,c,w,26.04,19.94,s,s,n,u,w,t,m,k,d,a
2955,e,15.86,f,y,w,f,a,c,w,19.78,19.05,s,s,n,u,w,t,m,k,d,a
2956,e,17.76,p,y,w,f,a,c,w,25.2,19.49,s,s,n,u,w,t,m,k,m,a
2957,e,20.02,p,y,n,f,a,c,w,24.09,18.73,s,s,n,u,w,t,m,k,d,a
2958,e,15.69,f,y,n,f,a,c,w,23.92,20.45,s,s,n,u,w,t,m,k,d,a
2959,e,17.39,p,y,n,f,a,c,w,24.01,20.7,s,s,n,u,w,t,m,k,m,u
2960,e,17.46,f,y,w,f,a,c,w,23.91,22.49,s,s,n,u,w,t,m,k,d,u
2961,e,12.67,p,y,w,f,a,c,w,23.7,19.77,s,s,n,u,w,t,m,k,m,a
2962,e,19.65,f,y,w,f,a,c,w,23.11,18.73,s,s,n,u,w,t,m,k,m,a
2963,e,15.61,p,y,w,f,a,c,w,23.1,18.3,s,s,n,u,w,t,m,k,m,u
2964,e,20.87,p,y,w,f,a,c,w,29.52,21.32,s,s,n,u,w,t,m,k,d,a
2965,e,19.85,f,y,n,f,a,c,w,25.81,20.26,s,s,n,u,w,t,m,k,d,a
2966,e,15.88,p,y,n,f,a,c,w,19.69,16.17,s,s,n,u,w,t,m,k,d,u
2967,e,16.96,p,y,n,f,a,c,w,28.32,19.79,s,s,n,u,w,t,m,k,m,a
2968,e,18.9,p,y,n,f,a,c,w,28.39,22.04,s,s,n,u,w,t,m,k,d,a
2969,e,14.39,f,y,w,f,a,c,w,24.94,19.79,s,s,n,u,w,t,m,k,d,u
2970,e,21.22,p,y,n,f,a,c,w,30.95,21.79,s,s,n,u,w,t,m,k,d,u
2971,e,17.85,f,y,n,f,a,c,w,26.5,19.58,s,s,n,u,w,t,m,k,d,a
2972,e,18.65,f,y,w,f,a,c,w,27.18,20.88,s,s,n,u,w,t,m,k,m,a
2973,e,13.84,f,y,w,f,a,c,w,24.01,19.28,s,s,n,u,w,t,m,k,m,a
2974,e,20.04,p,y,n,f,a,c,w,28.06,19.39,s,s,n,u,w,t,m,k,m,u
2975,e,19.53,f,y,w,f,a,c,w,26.47,21.06,s,s,n,u,w,t,m,k,m,a
2976,e,16.1,p,y,n,f,a,c,w,24.42,20.11,s,s,n,u,w,t,m,k,m,a
2977,e,14.39,f,y,n,f,a,c,w,23.69,18.9,s,s,n,u,w,t,m,k,m,u
2978,e,12.61,f,y,n,f,a,c,w,25.73,18.94,s,s,n,u,w,t,m,k,m,a
2979,e,15.25,p,y,w,f,a,c,w,25.05,18.99,s,s,n,u,w,t,m,k,m,a
2980,e,13.55,p,y,w,f,a,c,w,20.64,18.86,s,s,n,u,w,t,m,k,d,a
2981,e,17.29,p,y,n,f,a,c,w,21.34,17.04,s,s,n,u,w,t,m,k,m,u
2982,e,16.0,p,y,w,f,a,c,w,24.05,19.61,s,s,n,u,w,t,m,k,d,a
2983,e,16.26,f,y,n,f,a,c,w,20.97,19.16,s,s,n,u,w,t,m,k,d,u
2984,e,20.52,p,y,n,f,a,c,w,29.22,19.95,s,s,n,u,w,t,m,k,m,u
2985,e,16.73,f,y,w,f,a,c,w,19.84,19.6,s,s,n,u,w,t,m,k,m,a
2986,e,22.01,f,y,n,f,a,c,w,27.95,21.54,s,s,n,u,w,t,m,k,d,u
2987,e,17.71,p,y,n,f,a,c,w,30.26,21.35,s,s,n,u,w,t,m,k,d,u
2988,e,13.77,f,y,w,f,a,c,w,20.96,20.78,s,s,n,u,w,t,m,k,d,a
2989,e,17.81,f,y,n,f,a,c,w,28.41,20.58,s,s,n,u,w,t,m,k,d,a
2990,e,13.58,f,y,w,f,a,c,w,20.46,18.92,s,s,n,u,w,t,m,k,m,u
2991,e,14.85,p,y,n,f,a,c,w,22.7,19.26,s,s,n,u,w,t,m,k,d,u
2992,e,20.39,f,y,w,f,a,c,w,27.22,21.84,s,s,n,u,w,t,m,k,d,a
2993,e,13.35,f,y,w,f,a,c,w,24.36,19.74,s,s,n,u,w,t,m,k,m,a
2994,e,13.8,p,y,n,f,a,c,w,24.41,19.44,s,s,n,u,w,t,m,k,m,a
2995,e,15.24,f,y,n,f,a,c,w,23.48,20.08,s,s,n,u,w,t,m,k,m,a
2996,e,13.68,p,y,w,f,a,c,w,27.46,17.92,s,s,n,u,w,t,m,k,m,u
2997,e,11.78,p,y,w,f,a,c,w,18.56,16.87,s,s,n,u,w,t,m,k,m,a
2998,e,16.64,f,y,w,f,a,c,w,22.87,17.55,s,s,n,u,w,t,m,k,d,u
2999,e,19.3,f,y,w,f,a,c,w,28.18,20.98,s,s,n,u,w,t,m,k,d,a
3000,e,16.23,p,y,w,f,a,c,w,19.46,16.78,s,s,n,u,w,t,m,k,d,a
3001,e,18.14,p,y,w,f,a,c,w,23.53,19.33,s,s,n,u,w,t,m,k,d,a
3002,e,24.74,f,y,n,f,a,c,w,30.15,21.33,s,s,n,u,w,t,m,k,d,u
3003,e,19.56,f,y,n,f,a,c,w,23.55,19.83,s,s,n,u,w,t,m,k,d,a
3004,e,14.54,f,y,w,f,a,c,w,26.38,19.49,s,s,n,u,w,t,m,k,d,u
3005,e,18.61,p,y,w,f,a,c,w,30.16,21.76,s,s,n,u,w,t,m,k,m,a
3006,e,21.16,f,y,w,f,a,c,w,25.84,20.25,s,s,n,u,w,t,m,k,d,u
3007,e,14.62,f,y,w,f,a,c,w,22.2,17.27,s,s,n,u,w,t,m,k,d,a
3008,e,17.45,p,y,n,f,a,c,w,24.23,20.88,s,s,n,u,w,t,m,k,d,a
3009,e,19.19,p,y,w,f,a,c,w,24.54,18.83,s,s,n,u,w,t,m,k,m,a
3010,e,19.17,f,y,n,f,a,c,w,27.93,20.56,s,s,n,u,w,t,m,k,m,a
3011,e,19.19,p,y,n,f,a,c,w,29.48,20.58,s,s,n,u,w,t,m,k,m,a
3012,e,16.45,f,y,n,f,a,c,w,26.18,20.97,s,s,n,u,w,t,m,k,m,u
3013,e,19.52,f,y,w,f,a,c,w,24.89,20.69,s,s,n,u,w,t,m,k,m,u
3014,e,19.36,f,y,n,f,a,c,w,27.25,21.43,s,s,n,u,w,t,m,k,d,a
3015,e,17.76,f,y,n,f,a,c,w,23.39,19.44,s,s,n,u,w,t,m,k,d,a
3016,e,21.07,p,y,w,f,a,c,w,23.64,18.39,s,s,n,u,w,t,m,k,d,u
3017,e,19.14,p,y,n,f,a,c,w,25.28,19.12,s,s,n,u,w,t,m,k,m,u
3018,e,14.36,f,y,w,f,a,c,w,18.91,17.71,s,s,n,u,w,t,m,k,d,u
3019,e,17.74,p,y,n,f,a,c,w,25.56,20.57,s,s,n,u,w,t,m,k,m,u
3020,e,22.34,f,y,w,f,a,c,w,25.98,22.04,s,s,n,u,w,t,m,k,d,u
3021,e,22.12,p,y,w,f,a,c,w,24.61,21.57,s,s,n,u,w,t,m,k,d,a
3022,e,17.92,p,y,n,f,a,c,w,22.74,19.59,s,s,n,u,w,t,m,k,m,u
3023,e,19.22,p,y,w,f,a,c,w,21.03,20.26,s,s,n,u,w,t,m,k,m,a
3024,e,16.32,f,y,n,f,a,c,w,26.31,20.39,s,s,n,u,w,t,m,k,m,u
3025,e,15.78,p,y,n,f,a,c,w,20.92,18.36,s,s,n,u,w,t,m,k,m,a
3026,e,18.27,p,y,w,f,a,c,w,24.68,20.2,s,s,n,u,w,t,m,k,m,a
3027,e,17.67,f,y,w,f,a,c,w,29.17,21.05,s,s,n,u,w,t,m,k,d,a
3028,e,19.13,p,y,n,f,a,c,w,26.43,19.86,s,s,n,u,w,t,m,k,m,a
3029,e,20.53,f,y,n,f,a,c,w,28.3,21.92,s,s,n,u,w,t,m,k,m,u
3030,e,15.4,f,y,n,f,a,c,w,22.06,16.94,s,s,n,u,w,t,m,k,d,a
3031,e,16.78,f,y,n,f,a,c,w,23.7,18.41,s,s,n,u,w,t,m,k,d,u
3032,e,22.54,p,y,n,f,a,c,w,22.38,20.25,s,s,n,u,w,t,m,k,d,u
3033,e,17.05,f,y,w,f,a,c,w,23.33,20.28,s,s,n,u,w,t,m,k,d,u
3034,e,15.59,p,y,w,f,a,c,w,26.61,19.26,s,s,n,u,w,t,m,k,m,a
3035,e,18.23,p,y,n,f,a,c,w,27.08,22.64,s,s,n,u,w,t,m,k,m,u
3036,e,14.41,p,y,w,f,a,c,w,23.56,19.17,s,s,n,u,w,t,m,k,d,u
3037,e,13.78,f,y,w,f,a,c,w,25.67,19.58,s,s,n,u,w,t,m,k,m,u
3038,e,19.84,f,y,n,f,a,c,w,23.64,17.77,s,s,n,u,w,t,m,k,d,u
3039,e,13.76,p,y,w,f,a,c,w,24.35,18.63,s,s,n,u,w,t,m,k,m,a
3040,e,20.17,f,y,w,f,a,c,w,24.08,20.06,s,s,n,u,w,t,m,k,d,a
3041,e,21.52,p,y,n,f,a,c,w,32.43,22.69,s,s,n,u,w,t,m,k,d,a
3042,e,16.97,p,y,n,f,a,c,w,20.0,19.97,s,s,n,u,w,t,m,k,m,u
3043,e,15.59,p,y,n,f,a,c,w,23.66,19.94,s,s,n,u,w,t,m,k,m,u
3044,e,20.45,f,y,w,f,a,c,w,29.31,23.07,s,s,n,u,w,t,m,k,d,a
3045,e,16.45,p,y,w,f,a,c,w,22.71,19.63,s,s,n,u,w,t,m,k,m,u
3046,e,22.64,f,y,w,f,a,c,w,26.75,20.64,s,s,n,u,w,t,m,k,d,a
3047,e,16.83,f,y,n,f,a,c,w,26.42,21.05,s,s,n,u,w,t,m,k,d,u
3048,e,16.28,f,y,w,f,a,c,w,26.25,21.1,s,s,n,u,w,t,m,k,d,a
3049,e,18.54,p,y,w,f,a,c,w,22.67,17.72,s,s,n,u,w,t,m,k,m,u
3050,e,15.0,f,y,w,f,a,c,w,24.46,20.15,s,s,n,u,w,t,m,k,d,u
3051,e,17.19,f,y,w,f,a,c,w,26.0,20.85,s,s,n,u,w,t,m,k,m,u
3052,e,13.19,f,y,n,f,a,c,w,22.61,17.64,s,s,n,u,w,t,m,k,d,a
3053,e,18.11,p,y,w,f,a,c,w,20.63,20.61,s,s,n,u,w,t,m,k,m,u
3054,e,15.25,p,y,w,f,a,c,w,23.9,16.95,s,s,n,u,w,t,m,k,d,u
3055,e,14.37,f,y,w,f,a,c,w,24.75,18.52,s,s,n,u,w,t,m,k,d,u
3056,e,18.2,f,y,w,f,a,c,w,31.8,22.39,s,s,n,u,w,t,m,k,d,a
3057,e,12.98,f,y,n,f,a,c,w,18.44,18.55,s,s,n,u,w,t,m,k,d,u
3058,e,17.71,f,y,w,f,a,c,w,21.04,18.81,s,s,n,u,w,t,m,k,d,u
3059,e,17.45,p,y,w,f,a,c,w,25.9,20.74,s,s,n,u,w,t,m,k,m,u
3060,e,19.05,p,y,w,f,a,c,w,25.97,19.57,s,s,n,u,w,t,m,k,d,a
3061,e,14.71,f,y,w,f,a,c,w,23.22,18.92,s,s,n,u,w,t,m,k,d,u
3062,e,19.38,p,y,w,f,a,c,w,27.07,22.44,s,s,n,u,w,t,m,k,d,a
3063,e,17.55,p,y,n,f,a,c,w,26.74,20.58,s,s,n,u,w,t,m,k,m,u
3064,e,13.27,f,y,w,f,a,c,w,19.74,17.27,s,s,n,u,w,t,m,k,d,a
3065,e,13.14,p,y,w,f,a,c,w,17.81,17.34,s,s,n,u,w,t,m,k,m,u
3066,e,19.37,p,y,w,f,a,c,w,29.61,22.03,s,s,n,u,w,t,m,k,m,u
3067,e,17.03,f,y,n,f,a,c,w,22.23,19.2,s,s,n,u,w,t,m,k,d,u
3068,e,18.36,f,y,n,f,a,c,w,27.93,20.07,s,s,n,u,w,t,m,k,d,a
3069,e,20.54,f,y,n,f,a,c,w,21.78,19.2,s,s,n,u,w,t,m,k,m,u
3070,e,18.03,f,y,n,f,a,c,w,23.71,18.41,s,s,n,u,w,t,m,k,d,u
3071,e,17.48,p,y,n,f,a,c,w,25.14,20.15,s,s,n,u,w,t,m,k,m,a
3072,e,14.24,f,y,w,f,a,c,w,26.46,18.43,s,s,n,u,w,t,m,k,m,a
3073,e,16.91,f,y,n,f,a,c,w,24.4,22.39,s,s,n,u,w,t,m,k,d,a
3074,e,18.19,p,y,n,f,a,c,w,23.26,17.58,s,s,n,u,w,t,m,k,d,u
3075,e,19.95,p,y,n,f,a,c,w,27.8,20.54,s,s,n,u,w,t,m,k,m,a
3076,e,17.87,f,y,w,f,a,c,w,27.21,22.32,s,s,n,u,w,t,m,k,m,u
3077,e,19.41,f,y,w,f,a,c,w,24.9,20.81,s,s,n,u,w,t,m,k,m,u
3078,e,16.78,p,y,w,f,a,c,w,23.28,17.86,s,s,n,u,w,t,m,k,d,u
3079,e,21.08,p,y,n,f,a,c,w,30.52,24.32,s,s,n,u,w,t,m,k,m,u
3080,e,19.04,f,y,w,f,a,c,w,30.86,22.87,s,s,n,u,w,t,m,k,d,u
3081,e,19.14,f,y,w,f,a,c,w,20.65,19.01,s,s,n,u,w,t,m,k,d,a
3082,e,17.26,f,y,n,f,a,c,w,20.81,19.82,s,s,n,u,w,t,m,k,m,a
3083,e,18.42,p,y,n,f,a,c,w,20.14,19.49,s,s,n,u,w,t,m,k,d,u
3084,e,20.65,p,y,n,f,a,c,w,31.13,23.03,s,s,n,u,w,t,m,k,d,u
3085,e,16.88,f,y,n,f,a,c,w,22.98,19.7,s,s,n,u,w,t,m,k,m,a
3086,e,14.17,p,y,w,f,a,c,w,24.94,17.61,s,s,n,u,w,t,m,k,m,a
3087,e,21.96,p,y,n,f,a,c,w,27.69,19.81,s,s,n,u,w,t,m,k,d,a
3088,e,13.46,p,y,n,f,a,c,w,21.85,20.17,s,s,n,u,w,t,m,k,m,a
3089,e,17.64,f,y,n,f,a,c,w,26.55,19.23,s,s,n,u,w,t,m,k,m,a
3090,e,10.82,p,y,n,f,a,c,w,22.91,15.52,s,s,n,u,w,t,m,k,d,a
3091,e,19.76,p,y,n,f,a,c,w,25.91,20.58,s,s,n,u,w,t,m,k,m,a
3092,e,19.23,p,y,w,f,a,c,w,27.62,19.88,s,s,n,u,w,t,m,k,m,u
3093,e,16.0,f,y,n,f,a,c,w,22.04,20.62,s,s,n,u,w,t,m,k,d,a
3094,e,18.26,p,y,n,f,a,c,w,20.96,16.92,s,s,n,u,w,t,m,k,m,u
3095,e,19.21,p,y,n,f,a,c,w,31.31,22.49,s,s,n,u,w,t,m,k,d,u
3096,e,18.2,f,y,n,f,a,c,w,24.66,20.71,s,s,n,u,w,t,m,k,m,u
3097,e,18.8,p,y,n,f,a,c,w,30.27,21.89,s,s,n,u,w,t,m,k,m,u
3098,e,16.73,f,y,n,f,a,c,w,27.59,20.68,s,s,n,u,w,t,m,k,d,a
3099,e,11.44,f,y,n,f,a,c,w,26.87,20.68,s,s,n,u,w,t,m,k,m,u
3100,e,16.91,p,y,w,f,a,c,w,31.16,23.08,s,s,n,u,w,t,m,k,m,a
3101,e,19.97,p,y,w,f,a,c,w,29.59,21.59,s,s,n,u,w,t,m,k,d,u
3102,e,16.17,p,y,w,f,a,c,w,24.84,20.68,s,s,n,u,w,t,m,k,d,a
3103,e,17.68,p,y,n,f,a,c,w,25.64,19.89,s,s,n,u,w,t,m,k,d,a
3104,e,17.63,p,y,n,f,a,c,w,27.67,18.45,s,s,n,u,w,t,m,k,d,u
3105,e,14.52,p,y,n,f,a,c,w,22.93,21.12,s,s,n,u,w,t,m,k,m,a
3106,e,17.34,f,y,w,f,a,c,w,24.22,20.24,s,s,n,u,w,t,m,k,m,u
3107,e,16.01,p,y,w,f,a,c,w,25.44,18.87,s,s,n,u,w,t,m,k,d,a
3108,e,15.67,f,y,w,f,a,c,w,24.9,16.69,s,s,n,u,w,t,m,k,d,u
3109,e,12.58,p,y,n,f,a,c,w,21.57,15.32,s,s,n,u,w,t,m,k,d,a
3110,e,16.74,f,y,n,f,a,c,w,20.58,20.94,s,s,n,u,w,t,m,k,m,u
3111,e,20.35,f,y,n,f,a,c,w,25.12,19.25,s,s,n,u,w,t,m,k,d,u
3112,e,15.04,f,y,w,f,a,c,w,24.1,17.88,s,s,n,u,w,t,m,k,d,u
3113,e,14.97,p,y,n,f,a,c,w,16.85,15.81,s,s,n,u,w,t,m,k,d,u
3114,e,15.59,f,y,n,f,a,c,w,20.41,20.08,s,s,n,u,w,t,m,k,d,a
3115,e,15.29,p,y,n,f,a,c,w,28.46,22.81,s,s,n,u,w,t,m,k,d,u
3116,e,16.98,p,y,n,f,a,c,w,18.97,17.71,s,s,n,u,w,t,m,k,m,a
3117,e,14.57,f,y,n,f,a,c,w,20.68,17.34,s,s,n,u,w,t,m,k,d,a
3118,e,17.89,f,y,n,f,a,c,w,25.55,18.66,s,s,n,u,w,t,m,k,d,a
3119,e,17.84,f,y,w,f,a,c,w,21.88,19.66,s,s,n,u,w,t,m,k,d,u
3120,e,18.53,p,y,w,f,a,c,w,27.86,21.6,s,s,n,u,w,t,m,k,m,u
3121,e,16.56,p,y,n,f,a,c,w,24.1,18.46,s,s,n,u,w,t,m,k,m,a
3122,e,14.79,p,y,n,f,a,c,w,19.01,17.5,s,s,n,u,w,t,m,k,m,u
3123,e,19.9,f,y,w,f,a,c,w,24.88,20.84,s,s,n,u,w,t,m,k,m,a
3124,e,18.98,f,y,w,f,a,c,w,27.41,20.14,s,s,n,u,w,t,m,k,d,u
3125,e,16.39,f,y,w,f,a,c,w,19.31,16.99,s,s,n,u,w,t,m,k,m,a
3126,e,19.08,p,y,w,f,a,c,w,27.83,22.15,s,s,n,u,w,t,m,k,d,a
3127,e,15.56,p,y,n,f,a,c,w,30.51,21.42,s,s,n,u,w,t,m,k,m,u
3128,e,13.72,f,y,n,f,a,c,w,19.9,18.48,s,s,n,u,w,t,m,k,m,a
3129,e,14.97,f,y,w,f,a,c,w,23.0,19.54,s,s,n,u,w,t,m,k,d,u
3130,e,17.98,f,y,w,f,a,c,w,24.08,19.36,s,s,n,u,w,t,m,k,m,u
3131,e,17.02,f,y,w,f,a,c,w,23.12,17.57,s,s,n,u,w,t,m,k,m,a
3132,e,19.37,p,y,n,f,a,c,w,19.32,19.79,s,s,n,u,w,t,m,k,m,a
3133,e,14.21,p,y,w,f,a,c,w,21.48,19.55,s,s,n,u,w,t,m,k,m,a
3134,e,15.43,p,y,w,f,a,c,w,26.22,19.88,s,s,n,u,w,t,m,k,m,u
3135,e,16.61,p,y,w,f,a,c,w,21.11,20.03,s,s,n,u,w,t,m,k,d,u
3136,e,16.34,p,y,w,f,a,c,w,26.5,20.46,s,s,n,u,w,t,m,k,m,u
3137,e,21.5,f,y,n,f,a,c,w,24.98,22.29,s,s,n,u,w,t,m,k,d,u
3138,e,17.36,f,y,w,f,a,c,w,32.03,22.64,s,s,n,u,w,t,m,k,m,a
3139,e,18.43,f,y,w,f,a,c,w,21.88,19.78,s,s,n,u,w,t,m,k,d,a
3140,e,17.17,f,y,w,f,a,c,w,19.18,19.31,s,s,n,u,w,t,m,k,m,a
3141,e,15.57,f,y,w,f,a,c,w,19.12,18.04,s,s,n,u,w,t,m,k,m,a
3142,e,18.88,p,y,w,f,a,c,w,23.9,20.0,s,s,n,u,w,t,m,k,d,u
3143,e,19.89,f,y,w,f,a,c,w,33.72,21.26,s,s,n,u,w,t,m,k,d,u
3144,e,18.91,f,y,w,f,a,c,w,25.62,22.89,s,s,n,u,w,t,m,k,m,u
3145,e,19.53,p,y,n,f,a,c,w,21.42,20.81,s,s,n,u,w,t,m,k,m,a
3146,e,18.01,f,y,w,f,a,c,w,27.11,21.43,s,s,n,u,w,t,m,k,m,u
3147,e,17.43,p,y,n,f,a,c,w,17.79,17.56,s,s,n,u,w,t,m,k,m,u
3148,e,16.67,f,y,n,f,a,c,w,23.06,21.16,s,s,n,u,w,t,m,k,d,a
3149,e,17.74,p,y,n,f,a,c,w,26.63,19.14,s,s,n,u,w,t,m,k,m,u
3150,e,19.31,p,y,n,f,a,c,w,27.82,20.51,s,s,n,u,w,t,m,k,m,a
3151,e,20.62,p,y,w,f,a,c,w,26.4,21.42,s,s,n,u,w,t,m,k,m,u
3152,e,17.91,f,y,n,f,a,c,w,26.44,22.18,s,s,n,u,w,t,m,k,m,a
